sender_id,receiver_id,timestamp,rssi
36,12,15.825,-94
36,24,15.811,-72
36,29,16.527,-84
32,9,15.974,-91
20,35,16.807,-91
35,22,16.701,-91
22,31,15.902,-93
24,5,16.028,-78
24,12,16.059,-86
24,23,15.95,-83
24,36,16.464,-78
3,13,16.924,-60
3,34,16.926,-66
23,2,16.08,-93
23,10,16.19,-100
23,18,16.84,-94
23,24,16.071,-86
23,29,16.787,-80
23,36,16.49,-85
7,4,16.301,-93
7,14,16.424,-80
7,15,17.038,-93
7,25,17.097,-83
7,27,16.899,-95
7,37,16.134,-90
12,24,16.228,-83
6,30,16.834,-95
4,9,16.46,-88
38,32,16.839,-83
12,18,17.141,-63
12,23,16.277,-93
12,24,16.372,-87
37,32,16.873,-88
32,9,16.575,-93
11,37,16.369,-81
37,32,16.95,-91
32,9,16.793,-91
31,8,17.512,-78
31,26,16.899,-77
28,32,17.166,-93
23,2,16.681,-94
32,9,16.872,-88
32,9,16.885,-86
38,11,16.822,-86
38,13,17.633,-91
38,25,17.654,-86
38,28,17.238,-85
38,32,17.261,-87
38,33,17.559,-86
38,34,17.635,-92
38,37,16.691,-92
35,10,17.172,-94
35,39,17.393,-85
13,32,17.698,-96
12,24,17.206,-89
8,1,17.827,-89
8,9,17.372,-89
8,16,18.042,-94
8,30,17.767,-90
8,31,17.151,-81
19,22,18.487,-93
30,8,18.691,-91
30,1,18.498,-72
30,3,18.575,-86
30,6,17.943,-92
30,8,18.749,-90
30,13,18.754,-91
30,32,18.382,-99
30,34,18.756,-92
22,6,18.11,-94
22,17,18.4,-92
22,19,18.165,-94
22,26,18.303,-93
22,30,18.605,-97
22,31,17.989,-91
20,39,18.412,-79
36,29,18.956,-78
20,17,18.633,-95
20,35,19.179,-93
20,39,18.622,-76
15,2,18.469,-92
15,5,18.443,-96
15,14,18.68,-94
15,21,18.422,-84
15,25,19.353,-100
10,35,19.449,-96
32,14,18.773,-91
13,3,19.297,-66
13,8,19.471,-97
13,28,19.081,-93
13,30,19.16,-92
13,34,19.478,-69
1,31,18.67,-96
32,4,18.967,-95
32,7,19.597,-92
32,14,19.09,-90
32,25,19.763,-72
32,28,19.347,-88
32,33,19.668,-64
34,33,19.674,-93
23,2,18.9,-94
23,15,19.725,-97
23,24,18.891,-87
23,29,19.607,-79
13,37,19.358,-100
30,8,20.426,-86
3,1,20.338,-89
3,13,20.594,-75
3,25,20.615,-95
3,31,19.662,-100
3,32,20.222,-96
3,33,20.52,-100
3,34,20.596,-77
1,8,20.753,-91
1,6,20.147,-93
1,8,20.953,-84
1,30,20.642,-70
13,3,21.149,-78
13,30,21.012,-90
13,33,21.254,-100
13,34,21.33,-72
34,1,21.207,-91
34,3,21.284,-74
34,11,20.652,-98
34,13,21.463,-67
34,38,21.197,-86
12,24,20.717,-90
30,1,21.382,-67
30,8,21.633,-90
30,13,21.638,-89
30,34,21.64,-94
16,8,21.649,-94
39,19,20.903,-92
39,20,21.151,-78
39,35,21.684,-90
39,19,21.123,-94
18,23,20.976,-90
30,3,21.957,-90
34,3,22.093,-75
34,13,22.272,-72
34,25,22.293,-93
34,30,21.956,-97
28,25,22.316,-90
2,4,21.598,-93
2,8,22.368,-98
2,16,22.332,-88
2,23,21.406,-98
19,20,21.975,-91
19,26,21.865,-97
19,35,22.508,-92
6,1,22.247,-89
6,30,22.187,-93
6,31,21.571,-95
34,1,22.31,-98
12,18,22.542,-78
12,24,21.773,-91
1,6,21.933,-88
1,8,22.739,-92
1,13,22.744,-93
1,30,22.428,-70
28,25,22.765,-88
36,5,21.962,-81
36,23,21.884,-88
36,29,22.695,-81
18,12,22.005,-79
18,29,22.707,-94
18,36,22.41,-99
36,29,22.735,-79
39,10,22.346,-100
39,17,22.578,-93
39,20,22.591,-73
39,35,23.124,-95
39,17,22.603,-92
34,30,22.866,-89
30,8,23.202,-92
30,1,23.046,-67
30,3,23.123,-93
30,6,22.491,-87
30,8,23.297,-88
30,13,23.302,-93
30,25,23.323,-97
30,34,23.304,-87
1,31,22.536,-89
17,26,23.168,-84
17,31,22.854,-97
28,7,23.788,-89
28,11,23.122,-77
28,27,23.756,-97
28,32,23.561,-89
28,33,23.859,-94
28,34,23.935,-94
28,37,22.991,-84
28,38,23.667,-80
36,29,23.798,-83
34,1,23.743,-96
34,3,23.82,-86
34,13,23.999,-77
34,30,23.683,-88
12,18,24.064,-84
12,24,23.295,-89
3,30,24.097,-87
18,23,23.485,-94
35,17,24.011,-90
35,19,23.776,-89
35,26,23.914,-93
35,39,24.0,-88
23,2,23.677,-94
39,20,24.188,-76
39,35,24.721,-86
18,5,23.998,-98
18,12,24.029,-86
18,23,23.92,-88
18,24,24.015,-86
18,29,24.731,-90
39,19,24.179,-90
13,3,24.769,-84
13,25,24.969,-93
13,30,24.632,-93
13,34,24.95,-74
13,38,24.682,-95
19,22,24.85,-89
22,31,24.063,-90
36,5,24.357,-86
36,15,25.208,-92
36,23,24.279,-86
36,24,24.374,-85
36,29,25.09,-78
21,14,24.77,-85
21,15,25.384,-90
28,7,25.597,-88
28,11,24.931,-78
28,25,25.763,-89
28,32,25.37,-82
28,37,24.8,-79
28,38,25.476,-80
25,30,25.525,-91
1,6,25.09,-87
1,8,25.896,-84
1,9,25.19,-90
1,16,25.86,-93
1,30,25.585,-70
3,13,25.953,-84
3,30,25.637,-89
3,34,25.955,-82
30,8,26.073,-83
32,2,25.242,-100
32,7,25.96,-89
32,8,26.1,-90
32,11,25.294,-86
32,25,26.126,-87
32,28,25.71,-88
32,33,26.031,-65
32,37,25.163,-89
32,38,25.839,-88
13,3,26.22,-82
13,11,25.588,-100
13,30,26.083,-94
13,34,26.401,-77
28,38,26.16,-83
8,9,25.778,-83
8,25,26.51,-90
8,34,26.491,-94
13,30,26.188,-95
26,2,25.647,-93
26,10,25.757,-94
26,17,25.989,-85
26,23,25.543,-100
26,35,26.535,-91
25,7,26.377,-100
25,28,26.127,-84
25,32,26.15,-82
25,33,26.448,-87
6,30,26.215,-91
30,8,26.566,-79
33,4,25.855,-86
33,7,26.485,-89
33,13,26.63,-97
33,21,25.72,-94
33,25,26.651,-86
33,27,26.453,-96
33,32,26.258,-61
33,37,25.688,-88
36,5,26.045,-83
36,18,26.831,-85
36,23,25.967,-81
36,24,26.062,-87
36,29,26.778,-82
10,26,26.379,-91
12,18,26.931,-86
7,14,26.511,-94
7,27,26.986,-88
7,28,26.768,-85
7,32,26.791,-92
7,33,27.089,-83
7,37,26.221,-73
